# reference for /mmt/shwfs/datadir_20110727/manual_wfs_0002.fits
# X 25.222400 26.302900 237.498937 262.424618
348.446000 61.443000
130.231000 62.335000
184.787000 62.165000
239.289000 61.866000
293.935000 61.714000
403.349000 61.500000
75.552000 62.573000
266.599000 77.604000
321.102000 77.378000
375.786000 77.179000
102.919000 78.165000
157.400000 77.868000
211.951000 77.849000
239.306000 93.666000
293.793000 93.520000
348.486000 93.228000
403.609000 93.131000
75.368000 94.329000
130.148000 94.050000
184.767000 93.917000
212.117000 109.512000
266.690000 109.384000
321.113000 109.188000
375.843000 109.050000
102.853000 109.979000
157.522000 109.819000
130.252000 125.692000
184.753000 125.372000
239.470000 125.312000
293.966000 125.087000
348.562000 124.891000
403.754000 124.761000
75.532000 125.905000
266.844000 140.957000
321.269000 140.697000
375.964000 140.541000
103.048000 141.496000
157.542000 141.242000
212.272000 141.088000
185.008000 157.008000
239.600000 156.728000
294.107000 156.643000
348.641000 156.301000
403.901000 156.211000
75.723000 157.387000
130.335000 157.180000
157.628000 173.035000
212.353000 172.746000
266.914000 172.440000
321.337000 172.200000
376.114000 172.053000
103.150000 173.125000
294.107000 187.973000
348.773000 187.939000
403.944000 187.674000
75.709000 188.912000
130.572000 188.699000
185.136000 188.559000
239.714000 188.286000
212.471000 204.224000
267.044000 203.890000
321.544000 203.767000
376.114000 203.474000
103.219000 204.585000
157.876000 204.400000
130.627000 220.221000
185.163000 220.146000
239.764000 219.884000
294.279000 219.640000
349.014000 219.404000
404.017000 219.206000
75.857000 220.452000
103.379000 236.021000
158.092000 235.847000
212.592000 235.675000
267.025000 235.452000
321.671000 235.223000
376.303000 235.103000
239.779000 251.312000
294.462000 251.104000
349.110000 250.992000
404.178000 250.707000
76.011000 251.929000
130.809000 251.736000
185.429000 251.434000
158.176000 267.384000
212.690000 267.081000
267.235000 266.880000
321.856000 266.769000
376.381000 266.657000
103.547000 267.518000
130.889000 283.173000
185.504000 282.947000
239.965000 282.791000
294.519000 282.605000
349.189000 282.391000
404.351000 282.125000
76.130000 283.445000
267.390000 298.391000
321.923000 298.264000
376.452000 297.962000
103.685000 299.048000
158.331000 298.731000
212.831000 298.536000
240.144000 314.218000
294.731000 314.023000
349.226000 313.807000
404.370000 313.582000
76.233000 314.933000
130.841000 314.761000
185.529000 314.380000
158.381000 330.436000
212.905000 330.116000
267.551000 329.946000
322.033000 329.660000
376.613000 329.491000
103.772000 330.522000
76.315000 346.337000
131.105000 346.196000
185.678000 345.998000
240.308000 345.803000
294.841000 345.666000
349.366000 345.314000
404.497000 345.105000
322.153000 361.212000
103.965000 362.018000
158.497000 361.805000
213.010000 361.605000
267.472000 361.454000
376.702000 361.030000
240.445000 377.284000
294.947000 377.142000
349.477000 376.914000
404.616000 376.646000
76.451000 377.858000
131.298000 377.645000
185.869000 377.444000
158.616000 393.319000
213.290000 393.117000
267.838000 392.912000
322.252000 392.761000
376.772000 392.556000
104.051000 393.586000
76.661000 409.254000
131.448000 409.145000
186.022000 409.040000
240.485000 408.801000
295.014000 408.554000
349.683000 408.390000
404.778000 408.158000
104.192000 425.065000
158.706000 424.862000
213.269000 424.642000
267.895000 424.417000
322.360000 424.198000
376.990000 424.106000
76.779000 441.305000
131.588000 441.178000
186.117000 440.956000
240.693000 440.719000
295.242000 440.450000
349.781000 440.239000
404.841000 440.024000
104.552000 457.201000
159.121000 457.000000
213.536000 456.719000
268.184000 456.497000
322.619000 456.170000
