294.827  66.230
349.316  65.956
131.203  66.875
185.742  66.638
240.186  66.382
404.215  66.027
 76.544  67.075
212.938  82.324
267.522  82.131
321.993  81.895
376.655  81.688
103.891  82.675
158.375  82.455
240.222  98.164
294.728  98.029
349.348  97.731
404.481  97.620
 76.413  98.832
131.148  98.570
185.727  98.422
158.491 114.304
213.005 114.059
267.643 113.858
322.011 113.662
376.751 113.537
103.872 114.497
294.884 129.569
349.472 129.378
131.251 130.208
185.760 129.881
240.389 129.784
404.609 129.199
 76.512 130.367
267.758 145.442
322.167 145.205
376.843 145.027
104.035 145.999
158.522 145.743
213.208 145.587
185.988 161.494
240.548 161.207
295.015 161.108
349.553 160.803
404.778 160.674
 76.690 161.872
131.314 161.667
158.811 177.458
213.320 177.170
267.875 176.909
322.284 176.687
376.994 176.504
104.112 177.585
295.074 192.425
349.672 192.385
404.821 192.139
 76.709 193.390
131.561 193.154
186.060 192.982
240.670 192.777
213.396 208.714
267.990 208.337
322.422 208.229
377.028 207.954
104.176 209.056
158.848 208.870
186.134 224.623
240.710 224.333
295.163 224.128
349.871 223.841
404.884 223.663
 76.878 224.886
131.609 224.682
104.372 240.459
159.023 240.310
213.534 240.127
267.985 239.899
322.573 239.658
377.191 239.533
240.758 255.739
295.376 255.545
349.967 255.408
405.061 255.122
 77.011 256.380
131.794 256.210
186.415 255.859
213.654 271.550
268.164 271.321
322.773 271.200
377.291 271.084
104.549 271.968
159.149 271.831
131.877 287.600
186.495 287.408
240.897 287.190
295.423 286.987
350.076 286.796
405.210 286.557
 77.098 287.870
322.849 302.698
104.677 303.475
159.288 303.181
213.829 302.966
268.299 302.818
377.329 302.388
295.646 318.443
350.119 318.226
405.252 318.010
 77.212 319.368
131.845 319.174
186.507 318.885
241.110 318.699
159.324 334.828
213.874 334.556
268.461 334.369
322.945 334.069
377.540 333.918
104.802 334.970
132.101 350.618
186.608 350.376
241.242 350.202
295.758 350.067
350.269 349.735
405.413 349.598
 77.293 350.768
105.019 366.463
159.484 366.252
213.971 366.016
268.437 365.869
323.076 365.587
377.582 365.399
350.399 381.281
405.454 381.068
 77.454 382.246
132.305 382.042
186.829 381.859
241.380 381.675
295.893 381.519
214.232 397.532
268.763 397.305
323.164 397.156
377.660 396.912
105.091 397.969
159.593 397.677
132.451 413.524
186.973 413.401
241.422 413.205
295.929 412.943
350.583 412.782
405.643 412.548
 77.646 413.690
105.190 429.395
159.702 429.229
214.190 429.001
268.812 428.759
323.232 428.631
377.858 428.457
132.585 445.504
187.076 445.333
241.648 445.077
296.133 444.842
350.676 444.619
405.690 444.365
 77.754 445.631
160.089 461.369
214.498 461.059
269.122 460.884
323.514 460.565
378.164 460.426
